"S.No,Open,High,Low,Close,Adj Close,Volume"
"3365,41600,42180,41520,42080,37143.82813,12255500"
"3366,41900,42240,41700,42140,37196.78516,10699700"
"3367,42000,42080,41600,41840,36931.97266,9683400"
"3368,41800,41820,41160,41600,36720.12891,10021000"
"3369,41940,41940,41500,41940,37020.25391,7141350"
"3370,41940,41940,41580,41600,36720.12891,7172900"
"3371,41860,41940,41700,41900,36984.9375,8274900"
"3372,41660,42460,41660,42420,37443.94141,9040800"
"3373,42160,42260,41760,42020,37090.86328,5462850"
"3374,42000,42080,41520,41560,36684.8125,5224750"
"3375,41680,41820,41280,41500,36631.86328,6860650"
"3376,41300,41420,40900,40900,36102.25,11762900"
"3377,40580,40800,40080,40280,35554.97266,21148850"
"3378,40480,41400,40480,40760,35978.66406,15130500"
"3379,41260,41260,40920,41240,36402.36328,8990150"
"3380,41460,42740,41320,42700,37691.10547,19299600"
"3381,42700,42800,42520,42800,37779.36328,14794800"
"3382,42700,44520,41960,43840,38697.36328,23032250"
"3383,45780,45800,44520,44620,39385.86719,22685700"
"3384,45500,45500,44760,44900,39633.02734,14068300"
"3385,45700,45700,44860,45520,40180.29297,13690100"
"3386,45520,47020,45340,47020,41504.33984,19582550"
"3387,46160,47220,45600,45600,40250.91797,23410950"
"3388,45420,46180,45220,45500,40162.64844,21277850"
"3389,45760,46160,45660,45820,40445.09766,9422900"
"3390,45620,46280,45620,46100,40692.26172,8001400"
"3391,46660,46800,46100,46380,40939.42188,8803750"
"3392,46120,46640,46100,46340,40904.10156,7424450"
"3393,45740,46000,45540,45940,40551.02734,11160350"
"3394,45640,45780,44720,44720,39474.13672,15762350"
"3395,45040,45380,44760,45100,39809.55859,17643550"
"3396,45400,45580,44900,44920,39650.67578,12607050"
"3397,44860,45300,44800,44880,39615.37109,8675400"
"3398,45160,45680,44800,45680,40321.52734,13044800"
"3399,45600,46460,45540,46080,40674.60938,13613650"
"3400,46220,46400,45380,45620,40268.57031,8739550"
"3401,45520,45660,44480,44640,39403.51953,12433600"
"3402,44580,45020,44400,44700,39456.48828,18669100"
"3403,44860,44900,44400,44680,39438.83203,9753500"
"3404,45060,45960,45000,45960,40568.6875,12488750"
"3405,46040,46360,45720,45940,40551.02734,7599400"
"3406,46500,46500,45240,45300,39986.10547,13729400"
"3407,45000,45580,45000,45160,39862.53516,13978750"
"3408,45680,46440,45600,46100,40692.26172,11732850"
"3409,45420,45600,45140,45380,40056.71875,10954300"
"3410,45140,45620,45140,45400,40074.375,8624900"
"3411,45800,46060,45240,45360,40039.0625,10166700"
"3412,45680,45920,45180,45680,40321.52734,9657000"
"3413,45500,45940,45460,45580,40233.26172,17403450"
"3414,45580,46560,45560,46560,41098.30078,11303900"
"3415,47240,48140,47220,48140,42492.96484,15045000"
"3416,47740,48120,47480,47480,41910.37109,9973650"
"3417,47960,48080,47720,47960,42334.07422,11455800"
"3418,47600,47780,47420,47620,42033.95703,9515100"
"3419,47520,48360,47520,48280,42616.53125,8552800"
"3420,48220,48400,47900,48300,42634.1875,9616750"
"3421,47600,48000,47560,47700,42104.57031,9572500"
"3422,48040,48320,47940,47940,42440.98438,8306550"
"3423,47500,47620,47100,47540,42086.86328,11877550"
"3424,47500,47780,47120,47220,41803.57031,6805550"
"3425,47160,47400,46900,47000,41608.81641,7961000"
"3426,46820,47680,46780,47580,42122.27734,10640250"
"3427,48000,48100,47720,48060,42547.21875,10923050"
"3428,47740,48120,47620,47860,42370.15625,8131900"
"3429,48500,48900,48320,48660,43078.39844,10792750"
"3430,48640,49000,48280,49000,43379.39844,9717800"
"3431,49000,50000,48840,49880,44158.45313,9486150"
"3432,50080,50940,50040,50560,44760.45313,16034150"
"3433,51000,51080,50420,50480,44689.62891,8239000"
"3434,50900,51020,50520,50640,44831.27344,8976100"
"3435,50420,50880,50360,50840,45008.33594,7084450"
"3436,50620,50820,50000,50740,44919.80078,11157500"
"3437,50760,51320,50560,51200,45327.04688,8367600"
"3438,50860,51160,50520,51080,45220.80078,8449050"
"3439,50700,51000,50620,50860,45026.04297,7099750"
"3440,50500,50760,49940,50000,44264.69141,10810600"
"3441,49600,50020,49300,49840,44123.03906,11224800"
"3442,50000,50640,49560,49800,44087.63281,11449500"
"3443,49800,49800,47380,47760,42281.63672,26168300"
"3444,47420,48240,46920,48200,42671.16016,12701400"
"3445,48000,48840,47540,48600,43025.28125,11369500"
"3446,49200,49340,48600,49000,43379.39844,7777450"
"3447,49000,49000,47120,47780,42299.33984,15540800"
"3448,48160,48180,47500,47700,42228.50391,8359200"
"3449,47500,48080,47440,47580,42122.27734,7218250"
"3450,47980,48260,47480,47720,42246.21875,7979600"
"3451,47400,47400,46240,46280,40971.39453,14555400"
"3452,46200,46320,45460,45900,40634.98047,22986150"
"3453,45120,45300,44220,44620,39501.80469,25407300"
"3454,45120,45400,44720,45000,39838.22266,19185600"
"3455,46220,46380,46000,46200,40900.57031,21913650"
"3456,46960,47300,46740,47040,41644.22656,12415850"
"3457,46760,47240,46240,46900,41520.27344,10477950"
"3458,47240,47240,46580,46840,41467.16797,5103450"
"3459,46820,47160,46700,47000,41608.81641,7381750"
"3460,47780,47780,47180,47480,42033.74609,9384700"
"3461,47520,47660,47340,47520,42069.16016,8657450"
"3462,47880,47880,46720,47020,41626.51953,11243550"
"3463,47020,47240,45960,46100,40812.04688,9962100"
"3464,45640,46080,45160,46080,40794.33594,12623650"
"3465,46380,46400,45960,46200,40900.57031,7513000"
"3466,46220,46640,46000,46320,41006.79688,11011700"
"3467,46460,46640,46300,46480,41148.44922,10641700"
"3468,45780,46360,45500,46040,40758.91406,7943500"
"3469,46240,46900,45960,46760,41396.33203,11716100"
"3470,46760,47180,46700,47000,41608.81641,10811050"
"3471,47000,48220,47000,48120,42600.32813,9676500"
"3472,48700,49180,48580,49080,43450.22266,10893000"
"3473,49700,50180,49500,49800,44087.63281,10374750"
"3474,50200,50220,49140,49600,43910.57422,12029750"
"3475,49820,50400,49440,49620,43928.27734,9357000"
"3476,50060,50320,49760,50300,44530.27734,14204750"
"3477,50300,50560,49860,50400,44618.80859,10757300"
"3478,50540,52480,50520,52480,46460.21875,11524950"
"3479,52500,52640,51780,52120,46141.51563,9850400"
"3480,52120,52500,51840,52220,46230.03516,9292750"
"3481,52220,52960,52220,52800,46743.50391,8839800"
"3482,53000,53680,53000,53620,47469.45313,9303100"
"3483,53620,53620,53620,53620,47469.45313,0"
"3484,52000,52200,51500,51680,45751.98438,10797000"
"3485,52260,52460,51260,51260,45503.42969,12025450"
"3486,51180,51620,50840,51280,45521.17578,12909400"
"3487,53360,53640,52800,52800,46870.48828,20519800"
"3488,53600,54760,53340,54640,48503.85156,13652150"
"3489,54840,55160,54100,54800,48645.87891,13890700"
"3490,54540,54840,53780,54000,47935.72266,12601650"
"3491,53980,54860,53760,53920,47864.70703,9769950"
"3492,54020,55380,54000,54800,48645.87891,10607800"
"3493,54820,55240,54040,54760,48610.375,10110750"
"3494,54700,54700,52980,52980,47030.26953,12108700"
"3495,52800,54100,52800,53840,47793.67969,8027050"
"3496,54600,54640,54000,54300,48202.03125,8311050"
"3497,54700,54780,54040,54040,47971.23438,5806050"
"3498,54040,54420,53700,53900,47846.94922,5882850"
"3499,53720,53900,52400,52400,46515.41016,9776550"
"3500,52400,53320,52140,53080,47119.03516,7392500"
"3501,53780,54320,53700,54040,47971.23438,8196150"
"3502,54060,55440,53500,55080,48894.4375,13381550"
"3503,57500,57500,56180,57220,50794.10156,14510250"
"3504,57500,57520,56760,57060,50652.08203,10721050"
"3505,57060,57140,55860,56380,50048.44531,9935800"
"3506,56380,56500,55340,56380,50048.44531,9000950"
"3507,56380,56920,55860,56100,49799.88672,7464550"
"3508,56100,57060,55860,56760,50385.76953,8520200"
"3509,56920,56920,55900,56340,50012.94141,11994050"
"3510,55800,56540,55780,56400,50066.19531,6748800"
"3511,56400,56800,56100,56380,50048.44531,8806650"
"3512,56380,56740,55920,55920,49640.10938,6725000"
"3513,55920,56320,55320,55340,49125.23828,8816950"
"3514,null,null,null,null,null,null"
"3515,56400,56880,55820,55820,49551.33594,10733150"
"3516,55900,55980,55200,55200,49000.95703,9472750"
"3517,55400,55840,55280,55280,49071.97656,10324700"
"3518,55980,56200,55620,55960,49675.60938,7952950"
"3519,null,null,null,null,null,null"
"3520,55300,55500,55180,55460,49231.76563,4536200"
"3521,55360,55360,52640,52640,46728.44922,18128900"
"3522,52700,53280,51720,53280,47296.57813,13499400"
"3523,53200,53240,52500,52600,46692.94141,9590250"
"3524,50800,51860,50200,50800,45095.08203,29634150"
"3525,50800,51780,50800,50840,45130.58984,12868600"
"3526,50840,51340,50020,51340,45574.44141,14865050"
"3527,50600,51300,50280,51260,45503.42969,9326550"
"3528,51260,51560,50020,50020,44402.67969,10889200"
"3529,50040,50980,50020,50740,45041.82813,11065600"
"3530,51360,52000,51040,52000,46160.33203,11290450"
"3531,52000,52040,51500,51780,45965.02734,8125850"
"3532,51820,52100,51660,52100,46249.09766,8765050"
"3533,52100,52100,51100,51320,45556.6875,11333700"
"3534,51320,52280,51060,51060,45325.88672,20310400"
"3535,51240,51480,50520,50620,44935.30078,14928550"
"3536,50620,51240,50620,51200,45450.16797,7350250"
"3537,51540,52080,51520,51560,45769.74219,11978600"
"3538,51000,51060,49100,49140,43621.50391,15624300"
"3539,49400,49960,49240,49700,44118.61328,11199650"
"3540,49760,50100,48200,48200,42787.07031,16039850"
"3541,48960,49560,48460,49360,44211.21094,10743600"
"3542,49560,50960,49500,50960,45644.31641,8985450"
"3543,null,null,null,null,null,null"
"3544,52540,52560,51420,51620,46235.46875,10013500"
"3545,52120,52180,50640,51080,45751.79688,11695450"
"3546,51300,52120,51200,52120,46683.3125,9481150"
"3547,52400,52520,51500,52020,46593.75391,8383650"
"3548,51460,51720,49980,50400,45142.73438,18013600"
"3549,50500,50520,48640,48840,43745.45703,18566800"
"3550,48200,49260,48020,48240,43208.04297,25123800"
"3551,48240,48480,46760,48200,43172.21875,27270450"
"3552,48800,48980,47920,48540,43476.74609,10096000"
"3553,48760,50140,48620,50000,44784.45313,20389650"
"3554,50020,50020,49060,49620,44444.08984,11053050"
"3555,50020,50640,49820,49900,44694.88281,14848850"
"3556,50380,50380,49040,49320,44175.38672,9219950"
"3557,48640,48680,47960,48240,43208.04297,12520900"
"3558,48660,49160,48300,49160,44032.07031,13532700"
"3559,48860,49700,48560,49340,44193.30469,9550500"
"3560,49220,50360,49160,50260,45017.32813,11160350"
"3561,50500,50780,49840,50780,45483.08984,10350100"
"3562,51200,51480,50900,51220,45877.19922,11838800"
"3563,50440,50640,49780,49800,44605.32031,12284550"
"3564,50020,54140,49600,49900,44694.88281,64681300"
"3565,50620,50960,49720,49820,44623.23047,27609450"
"3566,49380,49400,47700,47700,42724.36719,29260350"
"3567,46500,48320,46000,47920,42921.41797,28357900"
"3568,46600,47920,46580,47420,42473.57813,19406450"
"3569,48240,48260,45800,45800,41022.55859,23448050"
"3570,46120,46620,45980,46000,41201.69922,23251050"
"3571,44440,45180,44420,44700,40037.30469,17465000"
"3572,45100,46320,45040,45720,40950.90625,15754950"
"3573,46200,48060,46200,47540,42581.05859,18923250"
"3574,48080,49100,47940,49000,43888.76953,18905900"
"3575,49800,49800,47860,48380,43333.4375,15353450"
"3576,48040,48160,47220,47400,42455.66016,10122600"
"3577,47280,47580,46840,47280,42348.17578,12880200"
"3578,47260,47260,46760,46760,41882.41797,8869950"
"3579,46760,47800,46760,47220,42294.4375,12423300"
"3580,47280,47560,47080,47380,42437.75,9560650"
"3581,48360,48380,47380,47380,42437.75,9830550"
"3582,47380,48100,47000,47060,42151.125,15162350"
"3583,46580,46800,46000,46020,41219.61328,13265500"
"3584,45820,46160,45080,45200,40485.14453,14100950"
"3585,45920,47100,45820,47020,42115.29688,15423350"
"3586,48200,48900,47220,48620,43548.41016,21427050"
"3587,49200,49480,48080,49200,44067.91016,19463650"
"3588,49440,50540,49240,49740,44551.57422,14304400"
"3589,50560,50780,49580,49740,44551.57422,8688950"
"3590,50760,51660,50360,51660,46271.28906,20098700"
"3591,51020,52000,51000,51760,46360.87109,12713250"
"3592,52000,52020,51020,51540,46163.8125,8882450"
"3593,51220,51420,50240,51140,45805.54297,12184900"
"3594,50620,51340,50440,50740,45447.26563,8218850"
"3595,50700,51200,50100,51200,45859.27344,8193250"
"3596,51780,51780,51060,51060,45733.88281,8905200"
"3597,51060,51780,51040,51780,46378.77734,8454100"
"3598,50340,50720,49600,49720,44533.66406,14854950"
"3599,49420,50280,49040,50280,45035.25391,10057750"
"3600,50320,50460,49080,49980,44766.54297,11874000"
"3601,49100,49100,48340,48700,43620.05859,15159450"
"3602,48700,49560,48320,49040,44246.21875,10067000"
"3603,49080,49900,49080,49220,44408.62109,7777100"
"3604,49000,49220,48500,48540,43795.09375,7115650"
"3605,47880,48140,47280,48120,43416.14453,12768250"
"3606,48160,48260,46920,46920,42333.45703,12384200"
"3607,47400,49380,47340,48740,43975.54688,13245600"
"3608,48000,48580,47400,48400,43668.78125,12532700"
"3609,48260,49440,48200,49200,44390.57813,9950400"
"3610,48540,49220,48040,48880,44101.86328,10984350"
"3611,49900,49900,48600,48860,44083.80859,10051100"
"3612,49440,49440,48880,49000,44210.13281,12466250"
"3613,49600,50180,49400,49800,44931.92578,10278300"
"3614,50320,50600,49860,50340,45419.13672,7877450"
"3615,50240,50540,49820,49980,45094.33594,7772000"
"3616,51000,51360,50580,51360,46339.42969,13462600"
"3617,52000,52980,51540,52780,47620.625,17190550"
"3618,51800,52260,51420,51620,46574.01953,11761000"
"3619,51000,52080,51000,51900,46826.65234,11619000"
"3620,51840,51860,50080,50460,45527.41016,15770300"
"3621,49220,50500,49220,50400,45473.27734,16614600"
"3622,50420,52160,50400,52140,47043.1875,18046550"
"3623,53380,53640,52440,53000,47819.11719,30310800"
"3624,53000,53000,53000,53000,47819.11719,0"
"3625,53000,53000,53000,53000,47819.11719,0"
"3626,53000,53000,53000,53000,47819.11719,0"
"3627,53000,53900,51800,51900,46826.65234,39565391"
"3628,52600,53200,51900,52600,47458.22266,23104720"
"3629,52600,52800,50900,50900,45924.39453,16128305"
"3630,51700,51700,50600,51600,46555.97266,13905263"
"3631,52000,52200,51200,51300,46285.29297,10314997"
"3632,51000,51100,49900,50100,45202.60156,14909272"
"3633,50200,50400,49100,49200,44390.57813,18709146"
"3634,49200,50200,49150,49850,44977.03906,15918683"
"3635,50300,50500,49400,49400,44571.03516,10365440"
"3636,49900,49900,49350,49500,44661.24609,6706570"
"3637,49650,50200,49100,50000,45112.375,9020998"
"3638,50600,52000,50400,51800,46736.42578,17095490"
"3639,52000,52000,51100,51400,46375.52344,8289275"
"3640,51000,52800,50800,52700,47548.44531,15207266"
"3641,52500,53000,52000,52300,47187.54297,9787820"
"3642,52200,52500,51300,51300,46285.29297,8480437"
"3643,51300,51500,49100,49500,44661.24609,20498098"
"3644,50400,50800,49850,50700,45743.94531,63491109"
"3645,50500,51700,49950,51300,46285.29297,13038499"
"3646,50800,51200,50700,51100,46104.85547,9767171"
"3647,51100,51400,50400,51300,46285.29297,9144100"
"3648,51800,51800,50500,50600,45653.71875,13590016"
"3649,50200,50400,49600,49650,44796.59766,16951706"
"3650,49750,50300,49350,49900,45022.14453,10571312"
"3651,49700,49800,49250,49400,44571.03516,12110569"
"3652,49000,49000,48200,48200,43488.32813,20971729"
"3653,48500,48700,47650,47650,42992.08984,17080892"
"3654,47600,47650,46200,46600,42044.73828,16661870"
"3655,47200,47350,46500,47000,42405.63281,15217971"
"3656,47450,47600,46850,47000,42405.63281,12959316"
"3657,47900,47900,47050,47050,42450.74219,10015541"
"3658,47000,47250,46200,47250,42631.19531,10298006"
"3659,47050,47050,46150,46650,42089.84375,10587711"
"3660,45900,47300,45900,47000,42405.63281,11223166"
"3661,47450,48500,47000,47950,43262.77344,15274752"
"3662,46850,47150,46600,46800,42539.23828,12784800"
"3663,46250,47150,46200,46650,42402.88672,14099635"
"3664,46500,47150,45500,45550,41403.04688,13112253"
"3665,45750,46450,45750,46150,41948.41406,10959655"
"3666,46700,47050,46050,46250,42039.3125,8776763"
"3667,46100,46550,45600,45950,41766.61719,7039773"
"3668,45500,45850,44650,44900,40812.21875,17843706"
"3669,45500,46100,45200,45600,41448.48828,11602464"
"3670,46200,46550,46100,46300,42084.75781,10528665"
"3671,46400,46450,45400,46000,41812.06641,11224077"
"3672,45900,46250,45450,45500,41357.58594,11828104"
"3673,45800,46500,45750,46500,42266.54688,11543389"
"3674,46800,46800,46000,46050,41857.51563,7678719"
"3675,46150,46200,45600,45850,41675.72656,8892953"
"3676,46700,47200,46450,46550,42311.99609,10952645"
"3677,47050,47200,46600,46900,42630.14063,9880128"
"3678,47000,47600,46700,47450,43130.05859,10474547"
"3679,47100,47200,46150,46500,42266.54688,10823782"
"3680,46350,46600,45950,46150,41948.41406,8261363"
"3681,46250,46550,45900,46150,41948.41406,7222471"
"3682,46100,47000,46000,46900,42630.14063,7374946"
"3683,46450,47000,46450,46900,42630.14063,4762460"
"3684,46550,46800,46350,46500,42266.54688,5723035"
"3685,46200,46450,46000,46250,42039.3125,8033607"
"3686,46050,46850,46050,46550,42311.99609,7484499"
"3687,46550,46800,45500,45550,41403.04688,8560924"
"3688,45850,45900,45450,45750,41584.83594,8274944"
"3689,46150,46150,45750,45800,41630.27734,6771979"
"3690,46300,46750,45900,46700,42448.33984,9058174"
"3691,47000,47000,46550,46800,42539.23828,6429338"
"3692,47000,47050,46450,46900,42630.14063,12010886"
"3693,46150,46400,44850,45400,41266.69922,16670643"
"3694,44950,45100,44650,45050,40948.55859,9803831"
"3695,44850,45400,44850,45150,41039.46094,6409259"
"3696,43800,44650,43700,44250,40221.39063,10088229"
"3697,44050,44400,44050,44100,40085.05469,6808747"
"3698,43500,44200,43500,43850,39857.8125,7289124"
"3699,43700,44900,43700,44800,40721.32422,9520270"
"3700,45150,46200,44900,46100,41902.97266,11641656"
"3701,46150,46200,45700,46200,41993.86719,6730918"
"3702,45900,46400,45550,46150,41948.41406,6582535"
"3703,46100,46550,46000,46300,42084.75781,5263782"
"3704,46800,46950,46300,46550,42311.99609,7365976"
"3705,46750,46800,46400,46800,42539.23828,5572374"
"3706,46950,47950,46700,47650,43311.84766,12193231"
"3707,47100,48450,47000,48450,44039.01563,13577454"
"3708,48200,48300,47300,47450,43130.05859,8595084"
"3709,47550,47800,47200,47650,43311.84766,6791255"
"3710,47300,47450,46400,46600,42357.44922,9139998"
"3711,46200,46400,45800,46100,41902.97266,9040553"
"3712,44500,45200,44400,44900,40812.21875,18285508"
"3713,45450,45550,45000,45500,41357.58594,9979838"
"3714,45550,45900,45050,45050,40948.55859,9865790"
"3715,44900,45100,44500,44550,40494.08594,12995269"
"3716,44550,44750,44000,44050,40039.60156,18277942"
"3717,45000,45850,44900,45850,41675.72656,12446344"
"3718,45550,45800,44900,45150,41039.46094,8123384"
"3719,44950,45900,44700,45500,41357.58594,9987090"
"3720,46000,46200,45700,46150,41948.41406,9367454"
"3721,46850,47600,46400,47250,42948.26953,13536966"
"3722,46550,47550,46550,47400,43084.61328,14476906"
"3723,46950,47500,46450,47500,43500.38281,15804586"
"3724,47250,47250,46300,46450,42538.79297,11270515"
"3725,46450,46800,45800,46350,42447.21484,6354983"
"3726,46450,46700,45700,45700,41851.94922,6607188"
"3727,45150,45600,44700,44700,40936.15234,11865327"
"3728,44800,45500,44550,44700,40936.15234,10544165"
"3729,44200,45200,44200,44950,41165.09766,6759464"
"3730,45250,45500,44500,45300,41485.63281,10341349"
"3731,44000,44650,43100,43100,39470.875,19324537"
"3732,43200,44650,43200,44000,40295.09375,12640906"
"3733,44050,44050,43350,43800,40111.93359,7434522"
"3734,43700,44150,43350,43600,39928.77344,6825677"
"3735,44150,44500,44000,44150,40432.46484,8306193"
"3736,43950,44450,43700,44050,40340.88281,8347725"
"3737,43900,44150,43450,43900,40203.51172,7842520"
"3738,43450,43950,43200,43550,39882.98047,8357648"
"3739,43300,43450,42550,43050,39425.08594,9531231"
"3740,43050,43100,42250,42550,38967.18359,13522825"
"3741,40600,41550,40550,41000,37547.69922,19338170"
"3742,41100,41300,40400,41000,37547.69922,14413864"
"3743,40850,41950,40550,41400,37914.01953,14460521"
"3744,41400,43000,41000,42350,38784.02734,14205190"
"3745,42900,43350,41700,42400,38829.8125,17621480"
"3746,42450,42950,42150,42150,38600.86719,13423132"
"3747,43050,44250,42800,44150,40432.46484,16517112"
"3748,43750,43800,42900,43800,40111.93359,9426777"
"3749,43750,43800,42950,43750,40066.14453,7713625"
"3750,43600,44500,43400,44000,40295.09375,11553998"
"3751,44900,45050,44050,44050,40340.88281,12617397"
"3752,44450,44850,43900,44300,40569.82422,7318500"
"3753,43850,45250,43700,45200,41394.05078,8552566"
"3754,43900,44500,43400,44500,40752.99609,9311126"
"3755,44500,44500,43800,44100,40386.67578,6783344"
"3756,null,null,null,null,null,null"
"3757,44600,44750,43700,44000,40295.09375,7777124"
"3758,44050,44250,43450,43650,39974.56641,7538720"
"3759,42450,43000,42100,42800,39196.13281,9420664"
"3760,41800,42300,41800,42100,38555.07422,10769589"
"3761,42000,42650,42000,42450,38875.60938,5970796"
"3762,42450,42600,41900,42400,38829.8125,5192638"
"3763,42150,42800,42100,42600,39012.97266,6613009"
"3764,42900,43100,42500,43050,39425.08594,8367091"
"3765,42800,43200,42750,43150,39516.66406,6943099"
"3766,43850,43850,42900,43150,39516.66406,8473511"
"3767,43450,44000,41750,41850,38326.13281,19775519"
"3768,42750,43400,42400,43250,39608.24609,12110702"
"3769,42650,42900,41900,42150,38600.86719,14347746"
"3770,40900,41750,40850,41450,37959.80859,12631983"
"3771,40600,41100,40450,40500,37089.80469,14251826"
"3772,40900,41400,40850,40950,37501.91016,11433083"
"3773,40450,40650,40000,40200,36815.06641,14892263"
"3774,40600,40700,40200,40250,36860.85547,10638766"
"3775,40250,40700,40150,40450,37044.00781,12024279"
"3776,40650,40750,40000,40000,36631.89453,26254646"
"3777,40200,40200,38700,38950,35670.3125,19671783"
"3778,38650,39600,38650,39150,35853.48047,11532968"
"3779,38300,39200,38300,38900,35624.52344,11042101"
"3780,38900,39350,38850,39100,35807.67969,9942037"
"3781,38600,39100,38500,38650,35395.57422,11937617"
"3782,38200,38650,38100,38650,35395.57422,14947080"
"3783,38500,39050,38300,38800,35532.94531,9729530"
"3784,38400,38750,38300,38350,35120.83594,12707675"
"3785,38700,38800,38100,38250,35355.61328,10510643"
"3786,38250,38900,38200,38700,35771.5625,9900267"
"3787,39400,39400,38550,38750,35817.78516,7847664"
"3788,38300,38550,37450,37600,34754.80469,12471493"
"3789,37450,37600,36850,37450,34616.15625,14108958"
"3790,38000,38900,37800,38750,35817.78516,12748997"
"3791,38000,39200,37950,38100,35216.96875,12756554"
"3792,38650,39600,38300,39600,36603.46094,17452708"
"3793,40000,40150,39600,39800,36788.32813,14731699"
"3794,40350,40550,39950,40500,37435.36328,11661063"
"3795,40450,40700,39850,40050,37019.40625,11984996"
"3796,40050,41100,39850,41100,37989.95313,11492756"
"3797,41150,41450,40700,41450,38313.47266,8491595"
"3798,41700,42100,41450,41950,38775.63672,11736903"
"3799,42000,42400,41950,42300,39099.14844,11029256"
"3800,42700,42750,41900,42750,39515.10156,11355701"
"3801,42750,42850,41850,42150,38960.50391,9964356"
"3802,41350,42250,41350,42000,38821.85547,11071079"
"3803,43050,43100,42350,43050,39792.40234,14747623"
"3804,44300,44750,43750,44750,41363.75781,22789395"
"3805,45000,45500,44600,45050,41641.0625,17998914"
"3806,45050,45500,44350,45500,42057.00781,16215017"
"3807,44800,46400,44800,46400,42888.90234,17505980"
"3808,46650,47050,46150,46150,42657.82422,21621145"
"3809,46650,46950,46250,46350,42842.69141,13832454"
"3810,46800,47100,46200,46200,42704.03906,15872001"
"3811,45700,45700,44650,44800,41409.98047,12689196"
"3812,44500,45000,44250,45000,41594.83984,11125044"
"3813,44650,46250,44650,46050,42565.38672,13184367"
"3814,46400,46700,46000,46200,42704.03906,11299738"
"3815,46600,47500,46150,47500,43905.66797,17259341"
"3816,46750,46850,45650,46050,42565.38672,10554643"
"3817,46500,46850,45850,46200,42704.03906,8183728"
"3818,45850,46150,45450,45950,42472.95313,6741395"
"3819,46750,47100,46500,46900,43351.07031,11506720"
"3820,46500,47200,46200,46950,43397.28906,8694009"
"3821,46500,47150,46450,47150,43582.15625,6895772"
"3822,47400,47550,47050,47350,43767.01563,7484716"
"3823,47350,47450,46500,46750,43212.41797,7985547"
"3824,47000,47250,46750,46750,43212.41797,8045211"
"3825,46400,46500,45100,45100,41687.28125,23569321"
"3826,46000,46100,44800,44850,41456.19922,12926539"
"3827,44600,45100,44150,44250,40901.59375,10612405"
"3828,44000,44300,43700,44000,40670.51953,10202544"
"3829,43400,44950,43400,44450,41086.46484,11049749"
"3830,44450,44800,43800,43800,40485.65234,7729069"
"3831,44400,44450,43650,43650,40346.99609,10717408"
"3832,44300,44950,44150,44650,41271.32422,11431977"
"3833,44250,44450,43700,43850,40531.86719,8108343"
"3834,43700,44300,43550,43850,40531.86719,18039161"
"3835,43800,44250,43700,44200,40855.37891,16814163"
"3836,43950,44150,43450,43700,40393.21484,8188876"
"3837,43750,43900,43550,43900,40578.08203,7609563"
"3838,43800,44200,43100,44050,40716.73438,9846242"
"3839,44600,46250,44050,45850,42380.52344,21138016"
"3840,46850,47000,46250,46550,43027.55469,12535911"
"3841,45300,45650,44800,45500,42057.00781,8699728"
"3842,45500,45700,44900,45250,41825.92188,9729811"
"3843,44750,45600,44250,45350,41918.35156,9568081"
"3844,44950,45200,44300,44850,41782.34766,6821306"
"3845,44500,44900,44200,44650,41596.02344,11491713"
"3846,45200,45450,44850,45050,41968.66406,7362129"
"3847,45550,46100,45350,45750,42620.78125,9480688"
"3848,46750,46750,45800,46600,43412.64063,12436570"
"3849,46150,47100,46150,46950,43738.70703,12650168"
"3850,46950,47550,46600,46850,43645.54688,8546339"
"3851,47250,47250,46150,46650,43459.22656,8507909"
"3852,46700,46950,46200,46650,43459.22656,6878761"
"3853,46400,46700,46050,46700,43505.80859,11883995"
"3854,46700,46800,46150,46250,43086.58203,13697399"
"3855,46050,46900,46000,46850,43645.54688,7668936"
"3856,47150,47500,47000,47050,43831.86328,8733019"
"3857,47400,47400,46800,47250,44018.19531,7730881"
"3858,47300,47600,47000,47050,43831.86328,5513658"
"3859,47200,47250,45500,45600,42481.04297,12808747"
"3860,45750,46000,45250,45300,42201.5625,8479710"
"3861,45400,45900,45100,45350,42248.14453,6006957"
"3862,45050,45500,45000,45200,42108.40625,6920566"
"3863,45400,45650,44150,44750,41689.18359,13299267"
"3864,44250,45000,44100,44650,41596.02344,10868965"
"3865,44200,45000,43800,44850,41782.34766,9739982"
"3866,45150,46150,45100,46150,42993.42578,8777517"
"3867,46000,46300,45350,45850,42713.94922,11121273"
"3868,45500,46150,45400,45900,42760.52344,8625126"
"3869,45900,46050,45300,45300,42201.5625,6562916"
"3870,45250,45300,44400,44850,41782.34766,12014907"
"3871,44300,44850,44200,44250,41223.37891,10398754"
"3872,43900,44250,42450,42450,39546.5,23029718"
"3873,42600,43450,42450,42900,39965.73047,14579512"
"3874,42500,43200,42350,42650,39732.82031,7635079"
"3875,41300,43100,41300,42650,39732.82031,11563730"
"3876,42700,43050,42550,42550,39639.65625,7670185"
"3877,42350,42400,41350,41550,38708.05469,13687828"
"3878,41950,42050,40850,41200,38381.99609,13357951"
"3879,41650,42100,41550,42000,39127.27734,15752397"
"3880,42600,43950,42350,43150,40198.62109,18812133"
"3881,43700,43800,42400,43500,40524.6875,11033339"
"3882,43900,44000,43250,43850,40850.74609,12259006"
"3883,43800,43800,42400,42700,39779.40234,13966305"
